Date,Ticker,Open,High,Low,Close,Volume
2023-01-08,MSFT,226.89,226.89,217.26,219.71,4084683
2023-01-09,MSFT,217.9,217.9,215.41,216.8,3586408
2023-01-10,MSFT,214.15,220.5,214.15,219.59,4617985
2023-01-11,MSFT,220.78,221.76,217.72,220.28,3328637
2023-01-12,MSFT,219.99,225.01,219.99,224.23,5260305
2023-01-13,MSFT,222.68,227.01,222.68,226.5,1930193
2023-01-14,MSFT,226.99,228.17,223.62,226.17,5505660
2023-01-15,MSFT,227.31,233.77,226.26,230.45,6536004
2023-01-16,MSFT,228.35,228.35,223.05,223.13,2230843
2023-01-17,MSFT,222.77,225.82,222.77,223.56,3012888
2023-01-18,MSFT,225.78,228.35,225.78,228.12,2068677
2023-01-19,MSFT,228.34,234.71,221.22,229.42,6491343
2023-01-20,MSFT,228.14,228.14,214.78,218.18,1755331
2023-01-21,MSFT,219.21,222.3,219.21,221.62,1926453
2023-01-22,MSFT,219.7,227.3,219.7,226.29,1496552
2023-01-23,MSFT,224.63,225.5,223.96,224.01,5168257
2023-01-24,MSFT,224.03,231.09,224.03,230.97,4144784
2023-01-25,MSFT,229.7,238.67,229.7,237.81,1263676
2023-01-26,MSFT,238.84,243.66,231.91,239.04,4933154
2023-01-27,MSFT,240.41,249.17,240.41,248.16,1800261
2023-01-28,MSFT,247.11,256.89,244.06,252.47,1584446
2023-01-29,MSFT,251.92,251.92,243.53,243.9,3442588
2023-01-30,MSFT,242.66,247.33,237.58,242.56,4268981
2023-01-31,MSFT,242.8,252.42,242.8,250.4,4949715
2023-02-01,MSFT,250.52,250.52,247.63,248.36,1404118
2023-02-02,MSFT,249.48,252.22,248.23,250.49,5532316
2023-02-03,MSFT,249.63,249.63,238.7,246.17,5507384
2023-02-04,MSFT,244.27,258.97,244.27,255.17,6869729
2023-02-05,MSFT,254.36,254.36,244.63,245.57,4243705
2023-02-06,MSFT,243.44,244.28,243.44,244.11,2092630
2023-02-07,MSFT,244.4,244.4,243.3,243.69,4194681
2023-02-08,MSFT,243.6,246.9,240.66,243.36,4811990
2023-02-09,MSFT,245.41,249.31,245.41,248.67,1180075
2023-02-10,MSFT,246.05,254.07,245.09,247.19,1826313
2023-02-11,MSFT,247.04,247.04,239.34,239.94,5660539
2023-02-12,MSFT,239.7,239.7,225.08,225.93,5227469
2023-02-13,MSFT,225.37,231.24,220.33,228.34,4999827
2023-02-14,MSFT,229.37,237.03,229.37,236.17,3725515
2023-02-15,MSFT,236.63,238.75,236.63,238.49,5135894
2023-02-16,MSFT,237.17,237.86,236.54,237.0,4490281
2023-02-17,MSFT,235.93,243.17,235.79,239.52,4411051
2023-02-18,MSFT,239.37,244.19,237.89,243.13,3923338
2023-02-19,MSFT,242.94,242.94,236.8,236.97,4627935
2023-02-20,MSFT,236.75,237.95,235.33,236.96,5105745
2023-02-21,MSFT,236.91,237.42,229.72,233.7,4592340
2023-02-22,MSFT,233.22,233.22,226.17,226.68,4551258
2023-02-23,MSFT,225.55,226.67,225.55,226.37,1104397
2023-02-24,MSFT,226.88,226.88,222.38,225.8,1654898
2023-02-25,MSFT,226.05,232.65,226.05,231.27,2217943
2023-02-26,MSFT,230.69,234.11,230.69,232.82,5356294
2023-02-27,MSFT,233.8,236.29,233.8,235.42,1940834
2023-02-28,MSFT,235.32,235.32,234.32,234.5,4523172
2023-03-01,MSFT,233.21,234.4,233.21,234.19,4873562
2023-03-02,MSFT,233.5,234.43,233.5,234.16,2928152
2023-03-03,MSFT,234.71,234.74,233.4,234.25,3419492
2023-03-04,MSFT,236.68,236.68,231.14,233.14,5443083
2023-03-05,MSFT,233.39,238.45,233.39,238.28,4094722
2023-03-06,MSFT,239.05,240.67,237.91,238.28,2108465
2023-03-07,MSFT,237.16,242.83,237.16,240.67,4509574
2023-03-08,MSFT,239.85,244.46,237.68,238.69,4148735
2023-03-09,MSFT,238.46,238.46,231.87,232.11,2759977
2023-03-10,MSFT,231.63,233.23,229.36,231.78,4143551
2023-03-11,MSFT,234.33,234.33,228.83,229.5,4524630
2023-03-12,MSFT,228.92,228.92,223.64,225.6,3889556
2023-03-13,MSFT,226.05,229.31,224.21,227.61,4851604
2023-03-14,MSFT,227.99,239.88,227.39,233.53,2462443
2023-03-15,MSFT,231.55,231.55,223.94,224.29,3971048
2023-03-16,MSFT,224.76,224.78,221.09,223.8,4726187
2023-03-17,MSFT,223.84,225.52,216.61,220.31,3696269
2023-03-18,MSFT,221.55,221.55,213.45,215.05,3510944
2023-03-19,MSFT,215.12,217.84,215.12,217.11,1848229
2023-03-20,MSFT,217.66,218.21,217.02,217.74,4362517
2023-03-21,MSFT,216.84,216.84,215.43,215.5,1814994
2023-03-22,MSFT,216.25,217.75,215.25,215.33,4375880
2023-03-23,MSFT,214.93,216.16,211.96,212.39,1736939
2023-03-24,MSFT,212.45,212.45,208.05,208.28,1745275
2023-03-25,MSFT,209.35,210.55,207.5,208.44,3096828
2023-03-26,MSFT,208.39,210.85,208.39,210.64,2518685
2023-03-27,MSFT,211.3,213.87,210.69,210.78,5537275
2023-03-28,MSFT,212.19,215.62,212.19,213.87,1625228
2023-03-29,MSFT,215.62,215.62,208.2,211.01,1627240
2023-03-30,MSFT,210.91,213.75,210.51,213.67,1357627
2023-03-31,MSFT,213.42,213.42,204.33,208.71,1446602
2023-04-01,MSFT,208.71,208.71,202.12,202.48,2592715
2023-04-02,MSFT,203.67,203.96,200.21,202.27,4786545
2023-04-03,MSFT,202.94,210.34,202.94,204.39,5843124
2023-04-04,MSFT,204.78,204.78,196.88,197.17,3431193
2023-04-05,MSFT,198.05,198.05,194.61,196.06,2231200
2023-04-06,MSFT,196.87,199.19,196.6,197.39,1911983
2023-04-07,MSFT,198.74,200.03,198.74,199.46,3676233
2023-04-08,MSFT,200.51,207.02,199.58,200.68,6510852
2023-04-09,MSFT,201.14,201.14,193.46,193.56,3019527
2023-04-10,MSFT,192.67,197.63,192.67,194.68,4847228
2023-04-11,MSFT,194.73,201.47,194.73,200.62,4265354
2023-04-12,MSFT,200.53,207.49,195.24,201.4,1975736
2023-04-13,MSFT,200.99,209.33,200.99,208.17,5920250
2023-04-14,MSFT,207.19,214.65,207.19,214.39,3041589
2023-04-15,MSFT,213.88,214.71,213.88,214.35,4069592
2023-04-16,MSFT,212.97,215.33,211.69,214.13,3524516
2023-04-17,MSFT,213.99,217.29,213.99,217.21,1206137
2023-04-18,MSFT,216.64,220.77,215.18,220.09,2672282
2023-04-19,MSFT,219.46,228.17,219.46,224.89,3830546
2023-04-20,MSFT,224.25,243.11,216.08,228.9,7043341
2023-04-21,MSFT,226.76,226.76,213.88,214.19,1518571
2023-04-22,MSFT,215.59,218.4,215.59,217.28,3372967
2023-04-23,MSFT,217.13,218.82,216.23,218.3,5160410
2023-04-24,MSFT,219.45,221.21,219.35,220.25,4607981
2023-04-25,MSFT,220.53,223.72,220.53,222.02,3136319
2023-04-26,MSFT,220.22,225.1,220.22,223.55,3950916
2023-04-27,MSFT,224.28,225.19,221.13,221.96,3198196
2023-04-28,MSFT,222.61,227.62,222.61,225.63,5289891
2023-04-29,MSFT,225.34,232.48,225.34,230.7,3407262
2023-04-30,MSFT,229.91,235.09,229.91,233.88,1642623
2023-05-01,MSFT,231.46,232.81,230.63,231.25,5036416
2023-05-02,MSFT,230.5,230.5,227.96,228.74,5188909
2023-05-03,MSFT,230.6,231.14,228.38,229.96,4106663
2023-05-04,MSFT,231.23,238.26,228.79,234.67,4346433
2023-05-05,MSFT,234.67,244.22,234.67,243.67,5008625
2023-05-06,MSFT,243.2,247.07,243.2,246.28,1390514
2023-05-07,MSFT,244.44,245.84,243.36,244.43,2592676
2023-05-08,MSFT,246.1,252.8,246.1,248.22,5919930
2023-05-09,MSFT,248.93,254.27,248.93,253.67,2113042
2023-05-10,MSFT,252.19,253.64,248.14,253.25,1989688
2023-05-11,MSFT,252.86,252.86,246.68,247.09,2767886
2023-05-12,MSFT,246.15,247.48,242.09,246.27,5224284
2023-05-13,MSFT,245.61,245.61,237.79,237.79,2224861
2023-05-14,MSFT,235.67,238.07,235.67,237.92,5123345
2023-05-15,MSFT,238.66,238.66,236.43,236.67,1532576
2022-01-01,GOOGL,96.94,98.77,96.19,97.38,2754578
2022-01-02,GOOGL,97.03,98.97,97.03,98.7,4170592
2022-01-03,GOOGL,98.84,99.48,98.04,98.48,4447075
2022-01-04,GOOGL,98.5,99.76,95.5,96.9,1668217
2022-01-05,GOOGL,97.04,97.04,91.09,93.33,2482835
2022-01-06,GOOGL,93.87,93.87,89.38,91.13,2419802
2022-01-07,GOOGL,90.88,90.88,87.75,88.88,4199294
2022-01-08,GOOGL,89.21,89.21,86.48,87.61,1915986
2022-01-09,GOOGL,87.23,89.55,87.23,89.19,4273049
2022-01-10,GOOGL,89.03,89.93,89.03,89.74,5071105
2022-01-11,GOOGL,89.52,90.13,88.71,89.21,1426077
2022-01-12,GOOGL,89.43,92.29,89.43,90.87,2981293
2022-01-13,GOOGL,91.08,91.08,88.3,88.85,3874591
2022-01-14,GOOGL,89.13,89.74,89.13,89.71,4220689
2022-01-15,GOOGL,89.73,89.9,89.19,89.74,1537755
2022-01-16,GOOGL,89.93,90.08,88.2,89.15,4979713
2022-01-17,GOOGL,89.32,91.32,89.32,90.42,3563321
2022-01-18,GOOGL,90.67,93.47,89.79,92.1,2630802
2022-01-19,GOOGL,91.82,96.48,91.82,95.57,1636391
2022-01-20,GOOGL,95.26,99.13,95.26,97.35,3104967
2022-01-21,GOOGL,97.88,97.88,93.63,94.42,6386951
2022-01-22,GOOGL,94.87,98.05,94.87,97.78,4967939
2022-01-23,GOOGL,97.47,100.65,96.52,98.42,2076671
2022-01-24,GOOGL,98.48,102.24,98.48,101.49,3099849
2022-01-25,GOOGL,101.59,101.59,99.98,100.05,1726917
2022-01-26,GOOGL,100.19,100.97,100.19,100.61,3154759
2022-01-27,GOOGL,99.76,103.23,99.76,103.1,2897511
2022-01-28,GOOGL,103.42,104.54,101.13,102.44,4055703
2022-01-29,GOOGL,102.29,102.29,99.38,99.59,4724392
2022-01-30,GOOGL,99.47,100.48,97.47,98.85,1531524
2022-01-31,GOOGL,98.69,98.69,96.05,96.34,3670587
2022-02-01,GOOGL,95.88,98.4,95.32,97.39,2419280
2022-02-02,GOOGL,96.49,99.95,96.49,99.59,1140966
2022-02-03,GOOGL,98.76,100.51,98.76,100.03,2189631
2022-02-04,GOOGL,100.19,101.65,100.19,101.13,3624390
2022-02-05,GOOGL,102.47,102.47,97.74,99.93,4124129
2022-02-06,GOOGL,100.42,103.51,100.42,102.93,4508685
2022-02-07,GOOGL,103.41,104.66,103.41,104.21,1816465
2022-02-08,GOOGL,104.03,104.39,102.58,103.62,3686595
2022-02-09,GOOGL,103.98,103.98,101.46,102.46,2313576
2022-02-10,GOOGL,102.68,102.68,99.07,101.04,5237604
2022-02-11,GOOGL,100.27,100.27,95.25,95.39,3875454
2022-02-12,GOOGL,95.53,95.99,94.97,95.49,3177830
2022-02-13,GOOGL,95.68,96.77,92.45,94.94,3991231
2022-02-14,GOOGL,94.35,94.35,91.04,91.35,2565893
2022-02-15,GOOGL,91.31,94.41,90.63,92.01,6065515
2022-02-16,GOOGL,92.56,92.56,88.54,89.05,4005288
2022-02-17,GOOGL,88.98,88.98,87.09,87.96,2169073
2022-02-18,GOOGL,88.13,91.44,88.13,91.03,2392883
2022-02-19,GOOGL,91.5,95.2,91.5,93.66,6163857
2022-02-20,GOOGL,93.54,96.81,93.54,96.62,3965842
2022-02-21,GOOGL,97.23,97.23,96.15,96.25,2470264
2022-02-22,GOOGL,96.13,96.13,95.29,95.51,4386871
2022-02-23,GOOGL,95.91,97.34,93.72,95.38,2525967
2022-02-24,GOOGL,94.89,98.48,94.46,97.4,4707088
2022-02-25,GOOGL,97.4,97.4,94.49,94.49,2396070
2022-02-26,GOOGL,95.54,95.64,94.67,94.82,2239200
2022-02-27,GOOGL,94.6,94.6,93.81,93.9,2112513
2022-02-28,GOOGL,94.17,97.67,92.55,94.1,4192575
2022-03-01,GOOGL,94.19,94.19,90.47,90.56,3988567
2022-03-02,GOOGL,90.24,92.08,89.47,90.58,5151500
2022-03-03,GOOGL,90.16,94.08,90.16,92.42,6277005
2022-03-04,GOOGL,91.99,96.36,91.99,96.26,3164241
2022-03-05,GOOGL,96.09,98.34,93.89,96.28,5029443
2022-03-06,GOOGL,96.27,100.0,96.27,98.6,6562620
2022-03-07,GOOGL,99.07,99.07,94.96,95.19,1559489
2022-03-08,GOOGL,95.48,96.06,91.01,95.33,5426107
2022-03-09,GOOGL,94.84,94.84,90.69,90.7,1110567
2022-03-10,GOOGL,90.78,90.78,89.53,90.02,4429799
2022-03-11,GOOGL,89.6,90.73,88.77,89.19,5814515
2022-03-12,GOOGL,89.2,89.83,87.46,87.6,1777144
2022-03-13,GOOGL,87.65,90.41,87.65,90.36,3824370
2022-03-14,GOOGL,90.63,91.51,88.76,90.35,3011792
2022-03-15,GOOGL,90.49,90.49,87.83,88.73,2145909
2022-03-16,GOOGL,88.54,93.84,88.54,91.88,1776113
2022-03-17,GOOGL,92.1,92.1,89.31,89.93,2015453
2022-03-18,GOOGL,90.09,90.09,88.94,89.35,4115655
2022-03-19,GOOGL,89.55,90.13,89.55,89.75,4387258
2022-03-20,GOOGL,89.91,90.08,88.64,89.36,2184875
2022-03-21,GOOGL,89.43,90.21,89.43,90.03,2001142
2022-03-22,GOOGL,88.88,90.84,88.88,90.36,2748418
2022-03-23,GOOGL,89.73,91.62,89.73,91.38,5169691
2022-03-24,GOOGL,91.13,95.77,88.22,91.96,4273855
2022-03-25,GOOGL,92.49,96.29,92.49,96.28,1190875
2022-03-26,GOOGL,96.46,97.8,93.34,95.62,2185266
2022-03-27,GOOGL,95.01,95.01,91.7,93.21,6670379
2022-03-28,GOOGL,93.26,93.26,88.74,89.58,4064831
2022-03-29,GOOGL,90.25,91.87,88.96,91.1,4448327
2022-03-30,GOOGL,91.6,94.68,91.6,94.14,2517390
2022-03-31,GOOGL,93.79,93.98,93.15,93.56,2484170
2022-04-01,GOOGL,93.29,94.87,92.9,93.15,3484982
2022-04-02,GOOGL,92.95,92.95,91.23,91.34,2673877
2022-04-03,GOOGL,91.21,94.57,91.21,91.79,5327200
2022-04-04,GOOGL,92.44,95.01,92.44,94.95,1743675
2022-04-05,GOOGL,95.36,95.36,94.48,94.82,2153234
2022-04-06,GOOGL,94.39,95.44,94.39,95.1,3818160
2022-04-07,GOOGL,94.55,96.14,92.61,94.61,3036747
2022-04-08,GOOGL,94.29,94.29,91.64,92.4,5281100
2022-04-09,GOOGL,92.85,93.66,92.69,93.37,4028730
2022-04-10,GOOGL,92.98,94.59,92.45,94.02,5584001
2022-04-11,GOOGL,94.48,95.96,94.32,95.58,2468708
2022-04-12,GOOGL,95.23,97.58,95.23,97.24,4633635
2022-04-13,GOOGL,97.62,97.62,95.6,96.25,5450639
2022-04-14,GOOGL,96.29,97.77,96.29,97.21,4422033
2022-04-15,GOOGL,97.49,98.51,97.36,98.47,3035328
2022-04-16,GOOGL,98.47,103.87,98.47,101.86,2901052
2022-04-17,GOOGL,101.67,104.24,101.67,103.92,2442776
2022-04-18,GOOGL,103.64,103.64,102.23,102.36,2136461
2022-04-19,GOOGL,102.12,104.56,97.91,102.54,3046931
2022-04-20,GOOGL,102.69,108.48,102.69,107.28,4807546
2022-04-21,GOOGL,107.99,112.99,106.29,108.97,5764862
2022-04-22,GOOGL,108.5,113.1,108.5,113.01,2604587
2022-04-23,GOOGL,112.88,114.98,110.45,112.96,4139943
2022-04-24,GOOGL,112.63,117.97,112.63,116.64,3301101
2022-04-25,GOOGL,115.33,119.19,115.33,118.99,2376555
2022-04-26,GOOGL,118.62,120.05,117.83,119.18,4233789
2022-04-27,GOOGL,119.91,122.09,119.91,121.05,1453907
2022-04-28,GOOGL,120.79,120.79,118.0,119.04,3671132
2022-04-29,GOOGL,119.62,120.01,119.62,119.98,1704330
2022-04-30,GOOGL,118.61,118.61,117.13,117.81,4618428
2022-05-01,GOOGL,117.84,117.84,116.81,117.19,4432881
2022-05-02,GOOGL,117.09,120.86,116.69,118.21,3078479
2022-05-03,GOOGL,118.23,118.23,112.93,114.54,1183307
2022-05-04,GOOGL,113.85,113.85,112.4,112.61,3928096
2022-05-05,GOOGL,112.64,117.17,112.64,115.08,4449695
2022-05-06,GOOGL,115.39,120.08,115.39,119.73,1063323
2022-05-07,GOOGL,120.51,121.25,117.86,119.31,5205098
2022-05-08,GOOGL,119.75,121.68,119.06,121.14,1580099
2022-05-09,GOOGL,121.11,121.11,118.75,118.8,3709391
2022-05-10,GOOGL,117.88,119.51,117.88,118.61,3968935
2022-05-11,GOOGL,119.42,119.42,117.74,117.78,1629217
2022-05-12,GOOGL,117.52,117.52,115.3,116.26,5067524
2022-05-13,GOOGL,116.01,119.44,116.01,119.01,4315047
2022-05-14,GOOGL,118.12,121.23,118.12,121.13,5195857
2022-05-15,GOOGL,121.77,121.94,121.6,121.76,2305133
2022-05-16,GOOGL,121.18,122.97,121.18,121.86,2403325
2022-05-17,GOOGL,121.13,121.13,116.94,118.3,2268703
2022-05-18,GOOGL,117.99,121.58,117.99,119.84,5552102
2022-05-19,GOOGL,119.79,123.66,119.79,121.59,1452363
2022-05-20,GOOGL,120.9,120.9,118.97,119.61,4506337
2022-05-21,GOOGL,120.13,120.13,117.05,117.3,2862842
2022-05-22,GOOGL,117.99,120.05,115.36,117.16,1744150
2022-05-23,GOOGL,117.84,122.49,117.84,119.99,3443463
2022-05-24,GOOGL,119.35,122.44,119.35,122.44,1854552
2022-05-25,GOOGL,121.63,125.59,119.02,122.82,4161987
2022-05-26,GOOGL,121.77,128.93,121.77,126.82,2652545
2022-05-27,GOOGL,128.25,129.13,128.25,129.08,2447453
2022-05-28,GOOGL,127.91,128.77,127.91,128.63,4411376
2022-05-29,GOOGL,128.16,132.03,122.73,128.28,2041759
2022-05-30,GOOGL,127.56,134.79,127.56,133.91,4362097
2022-05-31,GOOGL,134.1,137.92,134.1,136.66,3064315
2022-06-01,GOOGL,137.79,139.94,136.7,138.76,1925882
2022-06-02,GOOGL,139.39,143.0,137.59,142.78,3564884
2022-06-03,GOOGL,140.87,140.87,134.45,137.03,6023768
2022-06-04,GOOGL,137.05,137.05,132.83,133.82,1880123
2022-06-05,GOOGL,133.11,138.56,133.11,136.68,2016297
2022-06-06,GOOGL,135.13,140.91,135.13,140.54,5308542
2022-06-07,GOOGL,140.05,142.21,140.05,141.47,5360502
2022-06-08,GOOGL,141.27,143.67,141.27,142.67,3810303
2022-06-09,GOOGL,142.89,142.89,140.6,141.79,5344752
2022-06-10,GOOGL,142.27,142.27,135.29,138.1,6273275
2022-06-11,GOOGL,137.8,137.8,133.45,133.75,3592896
2022-06-12,GOOGL,133.46,135.27,131.58,133.29,5332695
2022-06-13,GOOGL,133.71,133.71,129.8,130.38,1105316
2022-06-14,GOOGL,130.14,131.44,130.14,131.24,3328797
2022-06-15,GOOGL,130.64,130.64,127.47,127.77,2506690
2022-06-16,GOOGL,127.69,129.14,127.69,129.01,2100183
2022-06-17,GOOGL,129.46,129.46,125.84,128.25,3547144
2022-06-18,GOOGL,127.87,127.87,124.44,125.87,4518706
2022-06-19,GOOGL,126.31,129.2,126.31,128.97,3857921
2022-06-20,GOOGL,128.45,128.88,126.36,127.82,4102570
2022-06-21,GOOGL,128.6,128.6,122.98,124.53,4086022
2022-06-22,GOOGL,123.51,129.24,123.51,128.88,1721321
2022-06-23,GOOGL,128.45,131.2,128.45,130.77,4955246
2022-06-24,GOOGL,130.46,130.46,125.96,129.46,3537643
2022-06-25,GOOGL,129.5,137.64,129.5,134.33,1809546
2022-06-26,GOOGL,134.89,134.89,130.61,130.66,2058544
2022-06-27,GOOGL,131.32,131.32,129.58,130.57,4783779
2022-06-28,GOOGL,131.55,133.47,126.7,128.64,6045001
2022-06-29,GOOGL,128.18,136.95,128.18,133.39,3224730
2022-06-30,GOOGL,133.56,137.45,133.56,137.23,3042576
2022-07-01,GOOGL,135.46,136.23,132.5,135.64,5028743
2022-07-02,GOOGL,135.7,142.32,135.7,140.6,6804727
2022-07-03,GOOGL,139.49,147.37,139.49,146.08,2333544
2022-07-04,GOOGL,145.28,145.28,144.07,144.93,3895695
2022-07-05,GOOGL,144.37,145.87,142.58,144.05,6111278
2022-07-06,GOOGL,143.95,148.93,143.95,147.32,5547150
2022-07-07,GOOGL,146.84,152.45,146.84,150.23,1664277
2022-07-08,GOOGL,150.55,152.56,150.55,152.48,2942989
2022-07-09,GOOGL,152.47,155.74,149.47,152.67,1336852
2022-07-10,GOOGL,153.31,158.93,153.31,157.51,2006690
2022-07-11,GOOGL,157.81,163.78,157.81,162.52,4575385
2022-07-12,GOOGL,162.22,166.35,162.22,165.11,4591380
2022-07-13,GOOGL,165.34,169.21,164.39,166.47,2334575
2022-07-14,GOOGL,166.29,166.29,162.52,163.07,2480423
2022-07-15,GOOGL,162.08,166.95,160.92,163.91,4613761
2022-07-16,GOOGL,163.38,163.38,159.98,160.28,5804155
2022-07-17,GOOGL,160.75,165.75,160.75,165.11,5095087
2022-07-18,GOOGL,164.91,164.91,163.47,164.17,3161305
2022-07-19,GOOGL,164.26,166.54,163.69,164.75,4438386
2022-07-20,GOOGL,166.36,166.36,158.46,161.21,5177421
2022-07-21,GOOGL,160.28,160.28,157.45,158.54,2847337
2022-07-22,GOOGL,159.3,160.53,158.43,159.76,3599856
2022-07-23,GOOGL,159.32,161.3,159.32,161.06,2745052
2022-07-24,GOOGL,160.34,160.59,160.04,160.48,3464780
2022-07-25,GOOGL,158.83,161.68,158.83,161.49,1434870
2022-07-26,GOOGL,161.37,165.96,161.37,162.16,3673700
2022-07-27,GOOGL,161.97,169.61,161.97,166.84,4232593
2022-07-28,GOOGL,165.78,170.24,165.78,170.22,2780673
2022-07-29,GOOGL,171.23,174.63,169.66,170.81,4729220
2022-07-30,GOOGL,169.04,169.04,165.19,165.87,3783868
2022-07-31,GOOGL,165.8,166.25,164.55,165.0,2173043
2022-08-01,GOOGL,165.78,165.78,161.87,163.82,3720196
2022-08-02,GOOGL,163.68,163.68,159.51,161.09,2855263
2022-08-03,GOOGL,161.8,161.8,156.77,157.89,3124653
2022-08-04,GOOGL,158.08,158.08,152.99,156.26,2365189
2022-08-05,GOOGL,156.2,156.2,151.02,152.31,3074120
2022-08-06,GOOGL,152.53,152.53,150.66,151.0,4432294
2022-08-07,GOOGL,150.67,152.44,150.67,151.73,2477410
2022-08-08,GOOGL,151.67,151.67,148.89,150.77,1505725
2022-08-09,GOOGL,150.63,155.32,150.63,152.97,3534728
2022-08-10,GOOGL,154.15,156.84,154.15,156.2,2468047
2022-08-11,GOOGL,156.33,157.97,152.61,155.1,5811806
2022-08-12,GOOGL,155.04,164.73,155.04,161.86,2067823
2022-08-13,GOOGL,163.26,166.88,163.26,164.88,3371609
2022-08-14,GOOGL,164.67,168.69,164.67,166.97,2786329
2022-08-15,GOOGL,166.8,166.8,164.94,165.0,3778474
2022-08-16,GOOGL,164.73,164.73,161.41,164.33,2736543
2022-08-17,GOOGL,162.83,162.83,158.05,160.12,1530443
2022-08-18,GOOGL,160.67,160.67,154.5,155.91,2803725
2022-08-19,GOOGL,155.38,155.38,153.25,154.05,3508816
2022-08-20,GOOGL,153.62,153.62,152.41,152.56,2727772
2022-08-21,GOOGL,152.05,154.27,152.05,154.02,3603328
2022-08-22,GOOGL,154.53,154.59,154.32,154.43,2706974
2022-08-23,GOOGL,153.69,157.08,152.45,154.35,3937828
2022-08-24,GOOGL,154.8,157.83,154.8,157.62,2841982
2022-08-25,GOOGL,157.84,158.64,157.84,158.47,2280468
2022-08-26,GOOGL,158.76,159.01,156.54,158.49,5509179
2022-08-27,GOOGL,158.88,161.06,158.26,160.82,1286389
2022-08-28,GOOGL,161.3,161.3,157.19,157.43,1553613
2022-08-29,GOOGL,157.51,157.51,154.88,155.46,2028330
2022-08-30,GOOGL,155.22,156.42,154.77,156.37,3485232
2022-08-31,GOOGL,155.66,160.01,155.66,158.82,1931943
2022-09-01,GOOGL,158.82,163.27,158.82,162.67,5674332
2022-09-02,GOOGL,164.06,166.69,164.06,166.09,4272239
2022-09-03,GOOGL,164.98,165.93,161.74,165.56,2785880
2022-09-04,GOOGL,167.1,167.1,158.71,160.18,2784845
2022-09-05,GOOGL,161.01,161.01,154.96,157.53,1200290
2022-09-06,GOOGL,157.26,160.83,157.26,159.96,5173291
2022-09-07,GOOGL,160.36,162.62,160.24,162.4,2548390
2022-09-08,GOOGL,163.0,167.23,163.0,165.22,6003506
2022-09-09,GOOGL,166.45,166.45,161.05,161.9,1271650
2022-09-10,GOOGL,161.95,162.86,161.18,162.75,3471945
2022-09-11,GOOGL,164.27,167.72,162.44,166.78,3977294
2022-09-12,GOOGL,166.73,166.73,160.17,162.09,1561406
2022-09-13,GOOGL,161.01,161.01,151.85,155.96,3250427
2022-09-14,GOOGL,156.28,162.4,156.28,160.73,3936048
2022-09-15,GOOGL,160.38,164.24,160.38,164.23,1901167
2022-09-16,GOOGL,165.41,166.94,163.98,164.54,2017971
2022-09-17,GOOGL,164.62,168.57,164.62,168.21,4159464
2022-09-18,GOOGL,167.43,170.75,167.43,168.93,1220247
2022-09-19,GOOGL,168.16,172.24,168.16,170.72,3160843
2022-09-20,GOOGL,171.49,171.49,165.48,168.9,3641253
2022-09-21,GOOGL,168.05,175.95,168.05,175.82,2510327
2022-09-22,GOOGL,176.21,176.21,175.03,175.52,2040584
2022-09-23,GOOGL,176.41,176.41,175.44,175.98,4934009
2022-09-24,GOOGL,176.44,177.68,176.44,177.34,2609044
2022-09-25,GOOGL,178.83,179.85,176.87,178.28,3270006
2022-09-26,GOOGL,177.32,177.32,174.99,176.11,4931489
2022-09-27,GOOGL,176.83,176.83,172.31,174.68,5270085
2022-09-28,GOOGL,174.78,178.58,174.78,178.19,4477615
2022-09-29,GOOGL,177.02,177.85,174.45,176.16,2981878
2022-09-30,GOOGL,176.52,178.41,176.52,177.76,2835590
2022-10-01,GOOGL,179.0,183.2,179.0,181.01,2315305
2022-10-02,GOOGL,179.53,184.98,179.53,184.74,6214417
2022-10-03,GOOGL,183.56,193.04,183.56,189.4,1807404
2022-10-04,GOOGL,190.13,197.65,190.13,193.39,2769892
2022-10-05,GOOGL,193.86,203.7,193.86,198.24,4612965
2022-10-06,GOOGL,198.73,198.73,186.61,192.74,3353545
2022-10-07,GOOGL,192.41,200.41,192.41,199.21,3522740
2022-10-08,GOOGL,199.74,199.74,192.48,193.37,2515948
2022-10-09,GOOGL,193.2,198.4,193.2,195.23,4436151
2022-10-10,GOOGL,195.56,195.56,188.66,190.21,4681754
2022-10-11,GOOGL,190.93,197.0,184.2,192.54,3618270
2022-10-12,GOOGL,191.54,191.54,179.64,183.37,3068502
2022-10-13,GOOGL,182.3,193.27,182.3,190.28,5814815
2022-10-14,GOOGL,188.61,188.61,183.74,184.24,4024597
2022-10-15,GOOGL,184.1,184.1,183.08,183.37,3195015
2022-10-16,GOOGL,183.07,183.64,182.38,182.58,3636910
2022-10-17,GOOGL,181.88,184.39,181.88,183.96,2753730
2022-10-18,GOOGL,186.08,186.08,185.03,185.78,5130549
2022-10-19,GOOGL,186.74,188.84,183.78,187.74,3504639
2022-10-20,GOOGL,187.32,193.76,187.32,192.61,3948005
2022-10-21,GOOGL,192.68,195.62,192.68,194.54,4632339
2022-10-22,GOOGL,193.45,194.25,192.17,193.49,3479295
2022-10-23,GOOGL,194.39,194.39,190.63,190.98,1868885
2022-10-24,GOOGL,191.55,195.47,190.4,191.54,2899129
2022-10-25,GOOGL,190.16,190.16,184.96,187.17,4045788
2022-10-26,GOOGL,185.88,185.88,182.24,182.53,1763726
